1|2.9400000000000013
2|5.25999999999998
3|7.4999999999999565
4|3.600000000000002
5|5.919999999999974
6|3.4000000000000017
7|4.299999999999998
8|4.979999999999985
9|3.4800000000000018
10|3.900000000000002
11|2.600000000000001
12|2.620000000000001
13|2.1800000000000006
14|2.820000000000001
15|2.760000000000001
16|2.460000000000001
17|4.7999999999999865
18|4.239999999999998
19|2.420000000000001
20|4.73999999999999
21|3.920000000000002
22|2.380000000000001
23|4.040000000000001
24|3.920000000000002
25|7.1199999999999575
26|2.1800000000000006
27|4.639999999999991
28|5.379999999999981
29|2.6200000000000014
30|5.859999999999973
31|3.1600000000000015
32|5.519999999999977
33|2.2800000000000007
34|2.780000000000001
35|4.699999999999992
36|3.400000000000002
37|3.980000000000002
38|4.939999999999984
39|3.3600000000000017
40|3.0000000000000018
41|3.680000000000002
42|2.2800000000000007
43|1.9400000000000006
44|5.33999999999998
45|2.4000000000000012
46|4.799999999999987
47|4.2399999999999975
48|3.520000000000002
49|3.640000000000002
50|4.020000000000001
51|3.3000000000000016
52|4.619999999999992
53|2.2800000000000007
54|4.259999999999998
55|2.9400000000000013
56|1.3200000000000005
57|1.9600000000000006
58|2.0600000000000005
59|1.6400000000000008
60|2.0400000000000005
61|2.680000000000001
62|1.9200000000000006
63|2.680000000000001
64|2.580000000000001
65|2.0600000000000005
66|3.040000000000002
67|7.759999999999955
68|2.1400000000000006
69|3.4200000000000017
70|2.9600000000000013
71|4.040000000000002
72|2.1200000000000006
73|2.700000000000001
74|1.6800000000000004
75|3.3800000000000017
76|4.259999999999996
77|4.699999999999992
78|2.6600000000000015
79|5.339999999999979
80|4.399999999999995
81|2.9400000000000013
82|4.219999999999998
83|2.9000000000000012
84|2.440000000000001
85|4.2399999999999975
86|1.9600000000000006
87|1.9200000000000006
88|1.9200000000000006
89|3.4000000000000017
90|1.6800000000000004
91|1.4000000000000006
92|2.2200000000000006
93|2.9600000000000017
94|2.2400000000000007
95|1.2800000000000005
96|4.539999999999995
97|3.180000000000002
98|3.680000000000002
99|1.5800000000000003
100|3.1400000000000015
101|3.820000000000002
102|4.539999999999992
103|2.540000000000001
104|5.199999999999984
105|2.620000000000001
106|3.4800000000000018
107|1.6200000000000006
108|3.740000000000002
109|4.879999999999988
110|1.6600000000000006
111|1.9400000000000006
112|2.380000000000001
113|2.680000000000001
114|2.500000000000001
115|5.35999999999998
116|3.880000000000002
117|4.73999999999999
118|4.060000000000001
119|3.2000000000000015
120|3.900000000000002
121|4.759999999999992
122|3.3000000000000016
123|3.520000000000002
124|2.020000000000001
125|2.440000000000001
126|2.6000000000000014
127|2.580000000000001
128|2.9200000000000013
129|3.780000000000002
130|2.640000000000001
131|5.29999999999998
132|2.380000000000001
133|2.7800000000000016
134|5.3999999999999755
135|5.879999999999975
136|3.620000000000002
137|3.740000000000002
138|3.720000000000002
139|2.9000000000000012
140|2.220000000000001
141|3.740000000000002
142|4.2399999999999975
143|2.540000000000001
144|1.9000000000000006
145|5.279999999999977
146|5.059999999999985
147|3.2800000000000016
148|3.3600000000000017
149|3.9000000000000017
150|1.6400000000000006
151|1.5200000000000005
152|3.3400000000000016
153|3.1600000000000015
154|2.9400000000000013
155|3.940000000000002
156|3.920000000000002
157|4.979999999999988
158|2.9200000000000013
159|2.640000000000001
160|5.719999999999976
